brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,link
HP,Pavilion,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,55090,67931,18,4.4,364,52,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm65f38d574f453?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSUFGUXW&marketplace=FLIPKART&q=HP+Pavilion+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=1cc4051a-3919-444d-9830-aaf64abc9e77.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=ngcawfb56o0000001704464445682&qH=fc5dc2399b6c0544
ASUS,Zenbook,AMD,Ryzen 5,Missing,4 GB GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,91990,116990,21,0.0,0,0,https://www.flipkart.com/asus-zenbook-14x-oled-amd-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=ASUS+Zenbook+AMD+Ryzen+5+Missing+LPDDR4X&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=6e99eb5d-42f4-4993-a27e-c7dd29e4f504.COMGZKHQHERZG2RP.SEARCH&ppt=None&ppn=None&ssid=epls4s495c0000001704464446880&qH=5acc46808dae07ff
HP,Pavilion,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,84208,0,0,0.0,0,0,https://www.flipkart.com/hp-pavilion-intel-core-i5-7th-gen-7200u-4-gb-1-tb-hdd-windows-10-home-4-gb-graphics-15-au624tx-laptop/p/itm41f8cd5f38580?pid=COMEPZ2VXQXXP8JX&lid=LSTCOMEPZ2VXQXXP8JXQMIGAJ&marketplace=FLIPKART&q=HP+Pavilion+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=12291c89-b997-4110-a687-76c3165270da.COMEPZ2VXQXXP8JX.SEARCH&ppt=None&ppn=None&ssid=b857tle5yo0000001704464447529&qH=fc5dc2399b6c0544
acer,Aspire,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,44990,56990,21,4.4,313,39,https://www.flipkart.com/acer-aspire-5-intel-core-i3-11th-gen-1115g4-4-gb-256-gb-ssd-windows-10-home-a514-54-thin-light-laptop/p/itm845fb6b17cf76?pid=COMG6YRFGQ2QSGMU&lid=LSTCOMG6YRFGQ2QSGMUTRXJBD&marketplace=FLIPKART&q=acer+Aspire+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=16466cc6-99f3-4329-87dd-71902d1a040c.COMG6YRFGQ2QSGMU.SEARCH&ppt=None&ppn=None&ssid=qvon5c08s00000001704464448589&qH=1b51c6d9f4377c9d
HP,15s,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,53490,59990,10,4.4,826,118,https://www.flipkart.com/hp-15s-intel-core-i5-10th-gen-10210u-4-gb-32-optane-512-ssd-windows-10-home-15s-du1065tu-thin-light-laptop/p/itmd5ffaed0e703b?pid=COMFVH5QNZ66ZASF&lid=LSTCOMFVH5QNZ66ZASFWLLPEG&marketplace=FLIPKART&q=HP+15s+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0ff6bead-b3a0-4bcf-9552-07960901e746.COMFVH5QNZ66ZASF.SEARCH&ppt=None&ppn=None&ssid=wpo0zxcduo0000001704464450044&qH=0717ec775c0cc4a4
Lenovo,Legion,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,0,No,No,76498,107690,28,0.0,0,0,Not Found
DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,Missing,1,No,No,98920,101681,2,0.0,0,0,Not Found
MSI,Modern,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,54990,69990,21,4.4,1410,203,Not Found
acer,Aspire,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,49990,72990,31,4.4,47,6,Not Found
HP,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,52380,58500,10,0.0,0,0,Not Found
acer,Aspire,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,49990,64990,23,4.5,6,1,Not Found
HP,14s,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,52500,60000,12,4.3,741,67,https://www.flipkart.com/hp-14s-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-14s-fq1030au-thin-light-laptop/p/itm9760b8956b2bd?pid=COMG24PXDNBHZCHG&lid=LSTCOMG24PXDNBHZCHG4PWEVC&marketplace=FLIPKART&q=HP+14s+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=2538724e-f18e-439d-98df-c997596a20b4.COMG24PXDNBHZCHG.SEARCH&ppt=None&ppn=None&ssid=od2git53tc0000001704464456831&qH=c46d1097c4b60dfe
Vaio,E,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,2,No,Yes,49590,66990,25,4.1,700,144,Not Found
ASUS,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,49990,64990,23,4.5,14,2,Not Found
acer,Aspire,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,75999,0,0,0.0,0,0,Not Found
ASUS,AMD,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,80990,104990,22,0.0,0,0,Not Found
Lenovo,IDEAPAD,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,Missing,1,No,No,59900,62200,3,3.7,3,0,Not Found
HP,15s,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,54590,59990,9,4.4,349,69,https://www.flipkart.com/hp-15s-intel-core-i5-10th-gen-10210u-4-gb-32-optane-512-ssd-windows-10-home-15s-du1065tu-thin-light-laptop/p/itmd5ffaed0e703b?pid=COMFVH5QNZ66ZASF&lid=LSTCOMFVH5QNZ66ZASFWLLPEG&marketplace=FLIPKART&q=HP+15s+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=a3a00381-f994-445d-9d13-84da1427ba15.COMFVH5QNZ66ZASF.SEARCH&ppt=None&ppn=None&ssid=7baglu80pc0000001704464461376&qH=0717ec775c0cc4a4
DELL,Inspiron,AMD,Ryzen 5,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,Yes,Yes,75500,93461,19,0.0,0,0,https://www.flipkart.com/dell-inspiron-intel-core-i3-11th-gen-1115g4-4-gb-512-gb-ssd-windows-10-3501-thin-light-laptop/p/itmde86143129e09?pid=COMG24PGWEJEQCZN&lid=LSTCOMG24PGWEJEQCZNTPTEKU&marketplace=FLIPKART&q=DELL+Inspiron+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=ee33aa18-832e-4d2f-a07d-bed02c786fcb.COMG24PGWEJEQCZN.SEARCH&ppt=None&ppn=None&ssid=cihxlamwu80000001704464462154&qH=86f1defc52c2c1e2
HP,Ryzen,AMD,Ryzen 5,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,51890,58657,11,4.3,519,48,https://www.flipkart.com/hp-245-g8-ryzen-3-amd-dual-core-4-gb-1-tb-hdd-windows-10-thin-light-laptop/p/itm992433202ad77?pid=COMG23GA3FC5RZHP&lid=LSTCOMG23GA3FC5RZHPE4XHSZ&marketplace=FLIPKART&q=HP+Ryzen+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=ea4a9da1-4ff4-478a-a0b6-00b62ad10b77.COMG23GA3FC5RZHP.SEARCH&ppt=None&ppn=None&ssid=cqnw53bz9c0000001704464462895&qH=ace729592f7bf915
ASUS,VivoBook,AMD,Ryzen 5,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,17.3,1,No,No,78000,78990,1,2.7,3,0,https://www.flipkart.com/asus-vivobook-15-amd-ryzen-3-dual-core-r3-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itm5227972bab0a4?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=f04f24d1-af5f-4b6f-b7d4-69aa30a768b9.COMG2DBSMFDZTE9F.SEARCH&ppt=None&ppn=None&ssid=1ticfh4hbk0000001704464463919&qH=326579c7210241a1
Vaio,E,AMD,Ryzen 5,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,50990,66990,23,4.1,700,144,Not Found
HP,Pavilion,AMD,Ryzen 5,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,59999,74839,19,4.1,19,1,Not Found
HP,Pavilion,AMD,Ryzen 5,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,15.6,1,No,Yes,64990,69990,7,3.8,8,1,https://www.flipkart.com/hp-pavilion-intel-core-i5-7th-gen-7200u-4-gb-1-tb-hdd-windows-10-home-4-gb-graphics-15-au624tx-laptop/p/itm41f8cd5f38580?pid=COMEPZ2VXQXXP8JX&lid=LSTCOMEPZ2VXQXXP8JXQMIGAJ&marketplace=FLIPKART&q=HP+Pavilion+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0cb3becb-a5e6-489e-9ab2-720d85c6736b.COMEPZ2VXQXXP8JX.SEARCH&ppt=None&ppn=None&ssid=9soqtwmdpc0000001704464466138&qH=fc5dc2399b6c0544
DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,Missing,0,No,No,57900,78900,26,4.7,3,1,Not Found
Lenovo,Yoga,AMD,Ryzen 5,Missing,4 GB GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,16,3,Yes,Yes,81978,123090,33,0.0,0,0,Not Found
HP,Pavilion,AMD,Ryzen 5,Missing,4 GB GB,DDR4,0 GB,1024 GB,Windows,64-bit,4,Gaming,Missing,1,No,No,59990,68192,12,4.1,1480,151,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm65f38d574f453?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSUFGUXW&marketplace=FLIPKART&q=HP+Pavilion+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=3b949bbf-c76d-407b-9ffd-f5f63569cb4b.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=maoy2cck8g0000001704464469969&qH=fc5dc2399b6c0544
DELL,Inspiron,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,49490,66396,25,4.0,31,3,Not Found
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.5,18,3,https://www.flipkart.com/asus-vivobook-15-amd-ryzen-3-dual-core-r3-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itm5227972bab0a4?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=9c4f2f15-ef67-43df-824b-09d84795eded.COMG2DBSMFDZTE9F.SEARCH&ppt=None&ppn=None&ssid=hwin3yga9s0000001704464471199&qH=326579c7210241a1
Lenovo,Legion,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Casual,15.6,0,No,No,68500,90890,24,4.5,271,24,Not Found
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.6,49,6,Not Found
ASUS,VivoBook,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,54990,78990,30,4.4,474,65,https://www.flipkart.com/asus-vivobook-15-amd-ryzen-3-dual-core-r3-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itm5227972bab0a4?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=39ef8434-72bd-4a2f-8990-7e8336b201d3.COMG2DBSMFDZTE9F.SEARCH&ppt=None&ppn=None&ssid=amfm1ln5io0000001704464473167&qH=326579c7210241a1
Lenovo,Ideapad,AMD,Ryzen 5,Missing,8 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Gaming,15.6,1,No,Yes,63990,85290,24,4.5,861,116,https://www.flipkart.com/lenovo-amd-ryzen-3-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-v15-ada-laptop/p/itmad23b02d9337d?pid=COMG6YYRBH2WM5G5&lid=LSTCOMG6YYRBH2WM5G50NX7GB&marketplace=FLIPKART&q=Lenovo+Ideapad+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=17b2a252-ec8d-4212-ab26-e7d4fe489f1e.COMG6YYRBH2WM5G5.SEARCH&ppt=None&ppn=None&ssid=x6bmpbcv7k0000001704464474180&qH=c7637f33c80fd778
HP,Pavilion,AMD,Ryzen 5,Missing,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Gaming,Missing,1,No,No,80000,83085,3,4.6,34,6,https://www.flipkart.com/hp-pavilion-amd-ryzen-5-hexa-core-r5-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-144-hz-15-ec2004ax-gaming-laptop/p/itm65f38d574f453?pid=COMG5GZXPWMGTNWS&lid=LSTCOMG5GZXPWMGTNWSUFGUXW&marketplace=FLIPKART&q=HP+Pavilion+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=6a723a73-0781-43d4-8fc5-6e310763aab4.COMG5GZXPWMGTNWS.SEARCH&ppt=None&ppn=None&ssid=ycyye86x280000001704464474973&qH=fc5dc2399b6c0544
DELL,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,Missing,0,No,No,51990,66560,21,0.0,0,0,Not Found
ASUS,VivoBook,AMD,Ryzen 5,Missing,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,62990,74990,16,4.2,165,34,https://www.flipkart.com/asus-vivobook-15-amd-ryzen-3-dual-core-r3-3250u-4-gb-256-gb-ssd-windows-10-home-m515da-bq312ts-thin-light-laptop/p/itm5227972bab0a4?pid=COMG2DBSMFDZTE9F&lid=LSTCOMG2DBSMFDZTE9FNDKXIK&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=33de3002-2f3d-4ea7-93c8-b3aa33f1e86d.COMG2DBSMFDZTE9F.SEARCH&ppt=None&ppn=None&ssid=m92n3eozpc0000001704464476451&qH=326579c7210241a1
HP,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,52990,57331,7,4.4,698,74,https://www.flipkart.com/hp-245-g8-ryzen-3-amd-dual-core-4-gb-1-tb-hdd-windows-10-thin-light-laptop/p/itm992433202ad77?pid=COMG23GA3FC5RZHP&lid=LSTCOMG23GA3FC5RZHPE4XHSZ&marketplace=FLIPKART&q=HP+Ryzen+AMD+Ryzen+5+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=284eb3b2-e873-4dcf-a7c6-7ff928761974.COMG23GA3FC5RZHP.SEARCH&ppt=None&ppn=None&ssid=a0wznc1io00000001704464477190&qH=ace729592f7bf915
ASUS,Ryzen,AMD,Ryzen 5,Missing,4 GB GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,75100,75500,0,0.0,0,0,Not Found
ASUS,ASUS,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Gaming,17.3,0,No,No,76990,106990,28,4.8,22,3,Not Found
ASUS,Ryzen,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,14,1,No,No,79990,131990,39,0.0,0,0,Not Found
ASUS,ROG,AMD,Ryzen 7,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5,144,16,Not Found
ASUS,ROG,AMD,Ryzen 7,Missing,8 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5,1810,235,Not Found
Lenovo,Lenovo,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,99990,138490,27,4.6,26,1,Not Found
ASUS,Ryzen,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,79990,129990,38,0.0,0,0,Not Found
DELL,Ryzen,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,93990,123540,23,0.0,0,0,Not Found
ASUS,ASUS,AMD,Ryzen 7,Missing,16 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Gaming,17.3,0,No,No,82990,107990,23,4.6,1067,145,Not Found
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR5,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,106990,132990,19,0.0,0,0,Not Found
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,92990,129990,28,4.7,25,4,https://www.flipkart.com/asus-vivobook-14-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-10-home-m415da-ek322ts-thin-light-laptop/p/itma1f66c0924826?pid=COMG8MYZKNGZKZCB&lid=LSTCOMG8MYZKNGZKZCBBFDOIP&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+7+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=00a9fab5-8862-4dfe-88bb-1117a087576a.COMG8MYZKNGZKZCB.SEARCH&ppt=None&ppn=None&ssid=8pamqsd8k00000001704464490157&qH=e5c5430a0313cf8d
Lenovo,IdeaPad,Intel,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,16,3,No,Yes,81490,137000,40,0.0,0,0,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmca7973cead2b8?pid=COMGP24QHAAUK7JE&lid=LSTCOMGP24QHAAUK7JEAN19JO&marketplace=FLIPKART&q=Lenovo+IdeaPad+Intel+Ryzen+7+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=4db013ab-5315-41da-ac78-4013c144597f.COMGP24QHAAUK7JE.SEARCH&ppt=None&ppn=None&ssid=e8900mut340000001704464491394&qH=996e46b164eb868a
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,56990,74990,24,0.0,0,0,https://www.flipkart.com/asus-vivobook-14-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-10-home-m415da-ek322ts-thin-light-laptop/p/itma1f66c0924826?pid=COMG8MYZKNGZKZCB&lid=LSTCOMG8MYZKNGZKZCBU3IFAY&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+7+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=79fe2561-60ed-4360-a3cf-94d081f861d9.COMG8MYZKNGZKZCB.SEARCH&ppt=None&ppn=None&ssid=1874ckygu80000001704464492453&qH=e5c5430a0313cf8d
MSI,Modern,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,0,No,No,64990,78990,17,0.0,0,0,Not Found
Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,60990,0,0,4.4,530,69,Not Found
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,Yes,84988,111890,24,0.0,0,0,Not Found
HP,Pavilion,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,90990,103215,11,4.6,273,40,Not Found
Vaio,E,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,2,No,Yes,56990,76090,25,3.8,139,26,Not Found
ASUS,VivoBook,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,No,63990,67551,5,4.2,77,7,https://www.flipkart.com/asus-vivobook-14-amd-ryzen-3-dual-core-3250u-8-gb-256-gb-ssd-windows-10-home-m415da-ek322ts-thin-light-laptop/p/itma1f66c0924826?pid=COMG8MYZKNGZKZCB&lid=LSTCOMG8MYZKNGZKZCBU3IFAY&marketplace=FLIPKART&q=ASUS+VivoBook+AMD+Ryzen+7+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=a6f3dd8b-fbb5-488b-b2bb-008c78840729.COMG8MYZKNGZKZCB.SEARCH&ppt=None&ppn=None&ssid=ubaug39v1s0000001704464500299&qH=e5c5430a0313cf8d
Lenovo,Ideapad,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,Missing,1,No,Yes,63990,85290,24,4.4,105,10,Not Found
HP,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,Yes,57999,73625,21,4.1,44,5,https://www.flipkart.com/hp-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm59e288d010cef?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESS83R2QP&marketplace=FLIPKART&q=HP+Ryzen+AMD+Ryzen+7+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=0d5f6a52-293e-4004-a902-7ce72e161596.COMGAX8EEYFKCESS.SEARCH&ppt=None&ppn=None&ssid=9lass9d0cg0000001704464502287&qH=bfc58127258c7fc4
ASUS,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,Missing,0,No,No,72400,114000,36,0.0,0,0,Not Found
Lenovo,Yoga,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,78990,125888,37,4.7,6,0,Not Found
acer,Aspire,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,Missing,1,No,No,59990,79999,25,0.0,0,0,Not Found
ASUS,ROG,AMD,Ryzen 7,Missing,4 GB GB,DDR5,512 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,111990,132990,15,0.0,0,0,Not Found
HP,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,16,0,Yes,No,109000,128000,14,0.0,0,0,https://www.flipkart.com/hp-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-15s-eq2143au-thin-light-laptop/p/itm59e288d010cef?pid=COMGAX8EEYFKCESS&lid=LSTCOMGAX8EEYFKCESS83R2QP&marketplace=FLIPKART&q=HP+Ryzen+AMD+Ryzen+7+Missing+DDR4&store=6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=c81aac2c-8fc1-41a4-8cb1-9ba474147caa.COMGAX8EEYFKCESS.SEARCH&ppt=None&ppn=None&ssid=hvra7vn9ds0000001704464508331&qH=bfc58127258c7fc4
DELL,G5,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,6,Casual,16,0,No,No,89990,99067,9,4.1,191,27,Not Found
Lenovo,Yoga,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,3,Yes,Yes,78988,114690,31,0.0,0,0,Not Found
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,73138,112990,35,3.0,4,1,Not Found
Lenovo,Ryzen,AMD,Ryzen 7,Missing,4 GB GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,106990,152490,29,0.0,0,0,Not Found
